SOUNDS/en_gb-libby/SYSTEM;0000.wav;0
SOUNDS/en_gb-libby/SYSTEM;0001.wav;1
SOUNDS/en_gb-libby/SYSTEM;0002.wav;2
SOUNDS/en_gb-libby/SYSTEM;0003.wav;3
SOUNDS/en_gb-libby/SYSTEM;0004.wav;4
SOUNDS/en_gb-libby/SYSTEM;0005.wav;5
SOUNDS/en_gb-libby/SYSTEM;0006.wav;6
SOUNDS/en_gb-libby/SYSTEM;0007.wav;7
SOUNDS/en_gb-libby/SYSTEM;0008.wav;8
SOUNDS/en_gb-libby/SYSTEM;0009.wav;9
SOUNDS/en_gb-libby/SYSTEM;0010.wav;10
SOUNDS/en_gb-libby/SYSTEM;0011.wav;11
SOUNDS/en_gb-libby/SYSTEM;0012.wav;12
SOUNDS/en_gb-libby/SYSTEM;0013.wav;13
SOUNDS/en_gb-libby/SYSTEM;0014.wav;14
SOUNDS/en_gb-libby/SYSTEM;0015.wav;15
SOUNDS/en_gb-libby/SYSTEM;0016.wav;16
SOUNDS/en_gb-libby/SYSTEM;0017.wav;17
SOUNDS/en_gb-libby/SYSTEM;0018.wav;18
SOUNDS/en_gb-libby/SYSTEM;0019.wav;19
SOUNDS/en_gb-libby/SYSTEM;0020.wav;20
SOUNDS/en_gb-libby/SYSTEM;0021.wav;21
SOUNDS/en_gb-libby/SYSTEM;0022.wav;22
SOUNDS/en_gb-libby/SYSTEM;0023.wav;23
SOUNDS/en_gb-libby/SYSTEM;0024.wav;24
SOUNDS/en_gb-libby/SYSTEM;0025.wav;25
SOUNDS/en_gb-libby/SYSTEM;0026.wav;26
SOUNDS/en_gb-libby/SYSTEM;0027.wav;27
SOUNDS/en_gb-libby/SYSTEM;0028.wav;28
SOUNDS/en_gb-libby/SYSTEM;0029.wav;29
SOUNDS/en_gb-libby/SYSTEM;0030.wav;30
SOUNDS/en_gb-libby/SYSTEM;0031.wav;31
SOUNDS/en_gb-libby/SYSTEM;0032.wav;32
SOUNDS/en_gb-libby/SYSTEM;0033.wav;33
SOUNDS/en_gb-libby/SYSTEM;0034.wav;34
SOUNDS/en_gb-libby/SYSTEM;0035.wav;35
SOUNDS/en_gb-libby/SYSTEM;0036.wav;36
SOUNDS/en_gb-libby/SYSTEM;0037.wav;37
SOUNDS/en_gb-libby/SYSTEM;0038.wav;38
SOUNDS/en_gb-libby/SYSTEM;0039.wav;39
SOUNDS/en_gb-libby/SYSTEM;0040.wav;40
SOUNDS/en_gb-libby/SYSTEM;0041.wav;41
SOUNDS/en_gb-libby/SYSTEM;0042.wav;42
SOUNDS/en_gb-libby/SYSTEM;0043.wav;43
SOUNDS/en_gb-libby/SYSTEM;0044.wav;44
SOUNDS/en_gb-libby/SYSTEM;0045.wav;45
SOUNDS/en_gb-libby/SYSTEM;0046.wav;46
SOUNDS/en_gb-libby/SYSTEM;0047.wav;47
SOUNDS/en_gb-libby/SYSTEM;0048.wav;48
SOUNDS/en_gb-libby/SYSTEM;0049.wav;49
SOUNDS/en_gb-libby/SYSTEM;0050.wav;50
SOUNDS/en_gb-libby/SYSTEM;0051.wav;51
SOUNDS/en_gb-libby/SYSTEM;0052.wav;52
SOUNDS/en_gb-libby/SYSTEM;0053.wav;53
SOUNDS/en_gb-libby/SYSTEM;0054.wav;54
SOUNDS/en_gb-libby/SYSTEM;0055.wav;55
SOUNDS/en_gb-libby/SYSTEM;0056.wav;56
SOUNDS/en_gb-libby/SYSTEM;0057.wav;57
SOUNDS/en_gb-libby/SYSTEM;0058.wav;58
SOUNDS/en_gb-libby/SYSTEM;0059.wav;59
SOUNDS/en_gb-libby/SYSTEM;0060.wav;60
SOUNDS/en_gb-libby/SYSTEM;0061.wav;61
SOUNDS/en_gb-libby/SYSTEM;0062.wav;62
SOUNDS/en_gb-libby/SYSTEM;0063.wav;63
SOUNDS/en_gb-libby/SYSTEM;0064.wav;64
SOUNDS/en_gb-libby/SYSTEM;0065.wav;65
SOUNDS/en_gb-libby/SYSTEM;0066.wav;66
SOUNDS/en_gb-libby/SYSTEM;0067.wav;67
SOUNDS/en_gb-libby/SYSTEM;0068.wav;68
SOUNDS/en_gb-libby/SYSTEM;0069.wav;69
SOUNDS/en_gb-libby/SYSTEM;0070.wav;70
SOUNDS/en_gb-libby/SYSTEM;0071.wav;71
SOUNDS/en_gb-libby/SYSTEM;0072.wav;72
SOUNDS/en_gb-libby/SYSTEM;0073.wav;73
SOUNDS/en_gb-libby/SYSTEM;0074.wav;74
SOUNDS/en_gb-libby/SYSTEM;0075.wav;75
SOUNDS/en_gb-libby/SYSTEM;0076.wav;76
SOUNDS/en_gb-libby/SYSTEM;0077.wav;77
SOUNDS/en_gb-libby/SYSTEM;0078.wav;78
SOUNDS/en_gb-libby/SYSTEM;0079.wav;79
SOUNDS/en_gb-libby/SYSTEM;0080.wav;80
SOUNDS/en_gb-libby/SYSTEM;0081.wav;81
SOUNDS/en_gb-libby/SYSTEM;0082.wav;82
SOUNDS/en_gb-libby/SYSTEM;0083.wav;83
SOUNDS/en_gb-libby/SYSTEM;0084.wav;84
SOUNDS/en_gb-libby/SYSTEM;0085.wav;85
SOUNDS/en_gb-libby/SYSTEM;0086.wav;86
SOUNDS/en_gb-libby/SYSTEM;0087.wav;87
SOUNDS/en_gb-libby/SYSTEM;0088.wav;88
SOUNDS/en_gb-libby/SYSTEM;0089.wav;89
SOUNDS/en_gb-libby/SYSTEM;0090.wav;90
SOUNDS/en_gb-libby/SYSTEM;0091.wav;91
SOUNDS/en_gb-libby/SYSTEM;0092.wav;92
SOUNDS/en_gb-libby/SYSTEM;0093.wav;93
SOUNDS/en_gb-libby/SYSTEM;0094.wav;94
SOUNDS/en_gb-libby/SYSTEM;0095.wav;95
SOUNDS/en_gb-libby/SYSTEM;0096.wav;96
SOUNDS/en_gb-libby/SYSTEM;0097.wav;97
SOUNDS/en_gb-libby/SYSTEM;0098.wav;98
SOUNDS/en_gb-libby/SYSTEM;0099.wav;99
SOUNDS/en_gb-libby/SYSTEM;0100.wav;100
SOUNDS/en_gb-libby/SYSTEM;0101.wav;200
SOUNDS/en_gb-libby/SYSTEM;0102.wav;300
SOUNDS/en_gb-libby/SYSTEM;0103.wav;400
SOUNDS/en_gb-libby/SYSTEM;0104.wav;500
SOUNDS/en_gb-libby/SYSTEM;0105.wav;600
SOUNDS/en_gb-libby/SYSTEM;0106.wav;700
SOUNDS/en_gb-libby/SYSTEM;0107.wav;800
SOUNDS/en_gb-libby/SYSTEM;0108.wav;900
SOUNDS/en_gb-libby/SYSTEM;0109.wav;thousand
SOUNDS/en_gb-libby/SYSTEM;0110.wav;and
SOUNDS/en_gb-libby/SYSTEM;0111.wav;minus
SOUNDS/en_gb-libby/SYSTEM;0112.wav;point
SOUNDS/en_gb-libby/SYSTEM;volt0.wav;volt
SOUNDS/en_gb-libby/SYSTEM;volt1.wav;volts
SOUNDS/en_gb-libby/SYSTEM;amp0.wav;amp
SOUNDS/en_gb-libby/SYSTEM;amp1.wav;amps
SOUNDS/en_gb-libby/SYSTEM;mamp0.wav;milliamp
SOUNDS/en_gb-libby/SYSTEM;mamp1.wav;milliamps
SOUNDS/en_gb-libby/SYSTEM;knot0.wav;knot
SOUNDS/en_gb-libby/SYSTEM;knot1.wav;knots
SOUNDS/en_gb-libby/SYSTEM;mps0.wav;meter per second
SOUNDS/en_gb-libby/SYSTEM;mps1.wav;meters per second
SOUNDS/en_gb-libby/SYSTEM;fps0.wav;foot per second
SOUNDS/en_gb-libby/SYSTEM;fps1.wav;feet per second
SOUNDS/en_gb-libby/SYSTEM;kph0.wav;kilometer per hour
SOUNDS/en_gb-libby/SYSTEM;kph1.wav;kilometers per hour
SOUNDS/en_gb-libby/SYSTEM;mph0.wav;mile per hour
SOUNDS/en_gb-libby/SYSTEM;mph1.wav;miles per hour
SOUNDS/en_gb-libby/SYSTEM;meter0.wav;meter
SOUNDS/en_gb-libby/SYSTEM;meter1.wav;meters
SOUNDS/en_gb-libby/SYSTEM;foot0.wav;foot
SOUNDS/en_gb-libby/SYSTEM;foot1.wav;feet
SOUNDS/en_gb-libby/SYSTEM;celsius0.wav;degree celsius
SOUNDS/en_gb-libby/SYSTEM;celsius1.wav;degrees celsius
SOUNDS/en_gb-libby/SYSTEM;fahr0.wav;degree fahrenheit
SOUNDS/en_gb-libby/SYSTEM;fahr1.wav;degrees fahrenheit
SOUNDS/en_gb-libby/SYSTEM;percent0.wav;percent
SOUNDS/en_gb-libby/SYSTEM;percent1.wav;percent
SOUNDS/en_gb-libby/SYSTEM;mamph0.wav;milliamp-hour
SOUNDS/en_gb-libby/SYSTEM;mamph1.wav;milliamp-hours
SOUNDS/en_gb-libby/SYSTEM;watt0.wav;watt
SOUNDS/en_gb-libby/SYSTEM;watt1.wav;watts
SOUNDS/en_gb-libby/SYSTEM;mwatt0.wav;milli-watt
SOUNDS/en_gb-libby/SYSTEM;mwatt1.wav;milli-watts
SOUNDS/en_gb-libby/SYSTEM;db0.wav;D B
SOUNDS/en_gb-libby/SYSTEM;db1.wav;D B
SOUNDS/en_gb-libby/SYSTEM;rpm0.wav;r p m
SOUNDS/en_gb-libby/SYSTEM;rpm1.wav;r p m
SOUNDS/en_gb-libby/SYSTEM;g0.wav;g
SOUNDS/en_gb-libby/SYSTEM;g1.wav;g
SOUNDS/en_gb-libby/SYSTEM;degree0.wav;degree
SOUNDS/en_gb-libby/SYSTEM;degree1.wav;degrees
SOUNDS/en_gb-libby/SYSTEM;rad0.wav;radian
SOUNDS/en_gb-libby/SYSTEM;rad1.wav;radians
SOUNDS/en_gb-libby/SYSTEM;ml0.wav;milliliter
SOUNDS/en_gb-libby/SYSTEM;ml1.wav;milliliters
SOUNDS/en_gb-libby/SYSTEM;founce0.wav;fluid ounce
SOUNDS/en_gb-libby/SYSTEM;founce1.wav;fluid ounces
SOUNDS/en_gb-libby/SYSTEM;mlpm0.wav;milliliter per minute
SOUNDS/en_gb-libby/SYSTEM;mlpm1.wav;milliliters per minute
SOUNDS/en_gb-libby/SYSTEM;hertz0.wav;hertz
SOUNDS/en_gb-libby/SYSTEM;hertz1.wav;hertz
SOUNDS/en_gb-libby/SYSTEM;ms0.wav;milisecond
SOUNDS/en_gb-libby/SYSTEM;ms1.wav;miliseconds
SOUNDS/en_gb-libby/SYSTEM;us0.wav;microsecond
SOUNDS/en_gb-libby/SYSTEM;us1.wav;microseconds
SOUNDS/en_gb-libby/SYSTEM;hour0.wav;hour
SOUNDS/en_gb-libby/SYSTEM;hour1.wav;hours
SOUNDS/en_gb-libby/SYSTEM;minute0.wav;minute
SOUNDS/en_gb-libby/SYSTEM;minute1.wav;minutes
SOUNDS/en_gb-libby/SYSTEM;second0.wav;second
SOUNDS/en_gb-libby/SYSTEM;second1.wav;seconds
SOUNDS/en_gb-libby/SYSTEM;0167.wav;point zero
SOUNDS/en_gb-libby/SYSTEM;0168.wav;point one
SOUNDS/en_gb-libby/SYSTEM;0169.wav;point two
SOUNDS/en_gb-libby/SYSTEM;0170.wav;point three
SOUNDS/en_gb-libby/SYSTEM;0171.wav;point four
SOUNDS/en_gb-libby/SYSTEM;0172.wav;point five
SOUNDS/en_gb-libby/SYSTEM;0173.wav;point six
SOUNDS/en_gb-libby/SYSTEM;0174.wav;point seven
SOUNDS/en_gb-libby/SYSTEM;0175.wav;point eight
SOUNDS/en_gb-libby/SYSTEM;0176.wav;point nine
SOUNDS/en_gb-libby/SYSTEM;midtrim.wav;trim center
SOUNDS/en_gb-libby/SYSTEM;maxtrim.wav;maximum trim reached
SOUNDS/en_gb-libby/SYSTEM;mintrim.wav;minimum trim reached
SOUNDS/en_gb-libby/SYSTEM;timovr1.wav;timer 1 elapsed
SOUNDS/en_gb-libby/SYSTEM;timovr2.wav;timer 2 elapsed
SOUNDS/en_gb-libby/SYSTEM;timovr3.wav;timer 3 elapsed
SOUNDS/en_gb-libby/SYSTEM;lowbatt.wav;transmitter battery low
SOUNDS/en_gb-libby/SYSTEM;inactiv.wav;inactivity alarm
SOUNDS/en_gb-libby/SYSTEM;thralert.wav;throttle warning
SOUNDS/en_gb-libby/SYSTEM;swalert.wav;switch warning
SOUNDS/en_gb-libby/SYSTEM;eebad.wav;bad eeprom
SOUNDS/en_gb-libby/SYSTEM;hello.wav;Welcome to edge tea ex
SOUNDS/en_gb-libby/SYSTEM;rssi_org.wav;RF signal low
SOUNDS/en_gb-libby/SYSTEM;rssi_red.wav;RF signal critical
SOUNDS/en_gb-libby/SYSTEM;swr_red.wav;radio antenna defective
SOUNDS/en_gb-libby/SYSTEM;telemko.wav;telemetry lost
SOUNDS/en_gb-libby/SYSTEM;telemok.wav;telemetry recovered
SOUNDS/en_gb-libby/SYSTEM;trainko.wav;trainer signal lost
SOUNDS/en_gb-libby/SYSTEM;trainok.wav;trainer signal recovered
SOUNDS/en_gb-libby/SYSTEM;sensorko.wav;sensor lost
SOUNDS/en_gb-libby/SYSTEM;servoko.wav;servo overload
SOUNDS/en_gb-libby/SYSTEM;rxko.wav;power overload
SOUNDS/en_gb-libby/SYSTEM;modelpwr.wav;receiver still connected
SOUNDS/en_gb-libby;armed.wav;armed
SOUNDS/en_gb-libby;disarm.wav;disarmed
SOUNDS/en_gb-libby;thrcut.wav;throttle cut
SOUNDS/en_gb-libby;thract.wav;throttle active
SOUNDS/en_gb-libby;gearup.wav;gear up
SOUNDS/en_gb-libby;geardn.wav;gear down
SOUNDS/en_gb-libby;flapup.wav;flaps up
SOUNDS/en_gb-libby;flapdn.wav;flaps down
SOUNDS/en_gb-libby;splrup.wav;spoiler up
SOUNDS/en_gb-libby;splrdn.wav;spoiler down
SOUNDS/en_gb-libby;trnon.wav;trainer on
SOUNDS/en_gb-libby;trnoff.wav;trainer off
SOUNDS/en_gb-libby;engoff.wav;engine off
SOUNDS/en_gb-libby;tohigh.wav;too high
SOUNDS/en_gb-libby;tolow.wav;too low
SOUNDS/en_gb-libby;lowbat.wav;low battery
SOUNDS/en_gb-libby;crowon.wav;crow on
SOUNDS/en_gb-libby;crowof.wav;crow off
SOUNDS/en_gb-libby;siglow.wav;rf signal low
SOUNDS/en_gb-libby;sigcrt.wav;rf signal critical
SOUNDS/en_gb-libby;lq.wav;LQ
SOUNDS/en_gb-libby;rfmode.wav;RF mode
SOUNDS/en_gb-libby;spdmod.wav;high speed mode active
SOUNDS/en_gb-libby;thmmod.wav;thermal mode on
SOUNDS/en_gb-libby;nrmmod.wav;normal mode on
SOUNDS/en_gb-libby;lnding.wav;landing mode on
SOUNDS/en_gb-libby;acro.wav;acro mode on
SOUNDS/en_gb-libby;fm-1.wav;flight mode one
SOUNDS/en_gb-libby;fm-2.wav;flight mode two
SOUNDS/en_gb-libby;fm-3.wav;flight mode three
SOUNDS/en_gb-libby;fm-4.wav;flight mode four
SOUNDS/en_gb-libby;fm-5.wav;flight mode five
SOUNDS/en_gb-libby;fm-6.wav;flight mode six
SOUNDS/en_gb-libby;fm-7.wav;flight mode seven
SOUNDS/en_gb-libby;fm-8.wav;flight mode eight
SOUNDS/en_gb-libby;vrion.wav;vario on
SOUNDS/en_gb-libby;vrioff.wav;vario off
SOUNDS/en_gb-libby;fm-pwr.wav;flight mode power
SOUNDS/en_gb-libby;fm-lnd.wav;flight mode land
SOUNDS/en_gb-libby;fm-flt.wav;flight mode float
SOUNDS/en_gb-libby;fm-spd.wav;flight mode speed
SOUNDS/en_gb-libby;fm-fst.wav;flight mode fast
SOUNDS/en_gb-libby;fm-nrm.wav;flight mode normal
SOUNDS/en_gb-libby;fm-crs.wav;flight mode cruise
SOUNDS/en_gb-libby;fm-acr.wav;flight mode acro
SOUNDS/en_gb-libby;fm-rce.wav;flight mode race
SOUNDS/en_gb-libby;fm-lch.wav;flight mode launch
SOUNDS/en_gb-libby;fm-png.wav;flight mode ping
SOUNDS/en_gb-libby;fm-thm.wav;flight mode thermal
SOUNDS/en_gb-libby;fm-thl.wav;flight mode thermal left
SOUNDS/en_gb-libby;fm-thr.wav;flight mode thermal right
SOUNDS/en_gb-libby;fm-stb.wav;flight mode stabilise
SOUNDS/en_gb-libby;fm-hor.wav;flight mode horizon
SOUNDS/en_gb-libby;fm-ang.wav;flight mode angle
SOUNDS/en_gb-libby;fm-id1.wav;flight mode idle up 1
SOUNDS/en_gb-libby;fm-id2.wav;flight mode idle up 2
SOUNDS/en_gb-libby;ratlow.wav;low rate
SOUNDS/en_gb-libby;ratmed.wav;medium rate
SOUNDS/en_gb-libby;rathi.wav;high rate
SOUNDS/en_gb-libby;takeoff.wav;take off
SOUNDS/en_gb-libby;sport.wav;sport
SOUNDS/en_gb-libby;pattern.wav;pattern
SOUNDS/en_gb-libby;3d.wav;3D
SOUNDS/en_gb-libby;landin.wav;landing
SOUNDS/en_gb-libby;idleu1.wav;idle up 1
SOUNDS/en_gb-libby;idleu2.wav;idle up 2
SOUNDS/en_gb-libby;normod.wav;normal mode
SOUNDS/en_gb-libby;bank-0.wav;bank 0
SOUNDS/en_gb-libby;bank-1.wav;bank 1
SOUNDS/en_gb-libby;bank-2.wav;bank 2
SOUNDS/en_gb-libby;bank-3.wav;bank 3
SOUNDS/en_gb-libby;headlo.wav;heading lock
SOUNDS/en_gb-libby;ratmod.wav;rate mode
SOUNDS/en_gb-libby;3d-mod.wav;3D Mode
SOUNDS/en_gb-libby;stabmo.wav;Stabilise Mode
SOUNDS/en_gb-libby;on.wav;on
SOUNDS/en_gb-libby;off.wav;off
SOUNDS/en_gb-libby;buzact.wav;buzzer active
SOUNDS/en_gb-libby;crfact.wav;crash-flip active
SOUNDS/en_gb-libby;blkact.wav;blackbox active
SOUNDS/en_gb-libby;preact.wav;pre-arm active
SOUNDS/en_gb-libby;stbmod.wav;stable mode
SOUNDS/en_gb-libby;brakon.wav;brakes on
SOUNDS/en_gb-libby;brakof.wav;brakes off
SOUNDS/en_gb-libby;btfon.wav;butterfly on
SOUNDS/en_gb-libby;btfoff.wav;butterfly off
SOUNDS/en_gb-libby;flp1.wav;flaps one
SOUNDS/en_gb-libby;flp2.wav;flaps two
SOUNDS/en_gb-libby;flp3.wav;flaps three
SOUNDS/en_gb-libby;flp4.wav;flaps four
SOUNDS/en_gb-libby;flp5.wav;flaps five
SOUNDS/en_gb-libby;wngswp.wav;wingsweep
SOUNDS/en_gb-libby;whlbro.wav;wheelbrakes on
SOUNDS/en_gb-libby;whlbrf.wav;wheelbrakes off
SOUNDS/en_gb-libby;modman.wav;manual mode
SOUNDS/en_gb-libby;modacr.wav;acro mode
SOUNDS/en_gb-libby;modang.wav;angle mode
SOUNDS/en_gb-libby;modhzn.wav;horizon mode
SOUNDS/en_gb-libby;modlau.wav;launch mode
SOUNDS/en_gb-libby;modair.wav;air mode
SOUNDS/en_gb-libby;modrat.wav;rate mode
SOUNDS/en_gb-libby;navcrs.wav;navigation cruise
SOUNDS/en_gb-libby;navcsh.wav;navigation course hold
SOUNDS/en_gb-libby;navalh.wav;navigation altitude hold
SOUNDS/en_gb-libby;navpos.wav;navigation position hold
SOUNDS/en_gb-libby;navrth.wav;navigation return to home
SOUNDS/en_gb-libby;navwp.wav;navigation waypoint
